timestamp,machine_id,product_code,cavity_id,operator_id,shift,material_batch,ambient_temp_C,melt_temp_C,injection_pressure_bar,hold_pressure_bar,cooling_time_s,cycle_time_s,material_moisture_pct,screw_speed_rpm,vibration_rms_g,energy_kwh,dimensional_deviation_mm,scrap,scrap_type,defects_count
2025-03-03 01:30:00,IM-04,PX-300,C4,O013,Night,BATCH-202505,21.22,243.84,1001.0,701.0,18.45,36.39,0.147,109.5,1.851,2.849,0.023,0,None,0
2025-03-03 01:36:00,IM-03,PX-100,C2,O010,Night,BATCH-202508,25.89,231.38,1045.4,516.9,14.21,46.69,,137.9,1.644,2.423,0.061,0,None,0
2025-03-03 01:42:00,IM-03,PX-200,C5,O010,Night,BATCH-202506,16.86,233.62,1144.7,795.1,17.13,45.59,0.271,126.7,1.395,2.803,-0.039,1,ShortShot,3
2025-03-03 01:48:00,IM-04,PX-100,C5,O002,Night,BATCH-202510,15.89,225.16,1077.3,739.7,22.04,33.27,0.185,132.6,1.945,2.802,-0.172,0,None,0
2025-03-03 01:54:00,IM-01,PX-100,C2,O008,Night,BATCH-202505,20.83,232.65,1045.2,632.9,16.35,48.3,0.263,124.4,1.497,2.038,0.05,0,None,0
2025-03-03 02:00:00,IM-01,PX-100,C3,O011,Night,BATCH-202504,22.15,240.98,1001.8,531.7,17.2,42.77,0.191,129.9,1.795,3.086,0.064,0,None,0
2025-03-03 02:06:00,IM-01,PX-200,C6,O005,Night,BATCH-202505,20.9,232.2,999.3,667.3,16.65,44.12,0.161,109.5,2.462,2.836,0.021,0,None,0
2025-03-03 02:12:00,IM-01,PX-100,C7,O006,Night,BATCH-202506,14.8,238.84,982.0,563.4,,38.46,0.257,114.1,2.072,3.314,0.025,0,None,0
2025-03-03 02:18:00,IM-03,PX-100,C4,O008,Night,BATCH-202505,20.73,233.86,1006.7,676.7,16.54,48.09,0.202,136.2,1.365,2.975,-0.025,0,None,0
2025-03-03 02:24:00,IM-03,PX-100,C5,O008,Night,BATCH-202509,17.09,236.94,1110.5,674.7,19.22,37.02,0.148,138.7,1.398,3.157,0.039,0,None,0
2025-03-03 02:30:00,IM-01,PX-100,C1,O013,Night,BATCH-202506,23.01,228.11,1032.2,593.5,18.49,46.1,0.204,106.2,1.898,3.317,0.06,0,None,0
2025-03-03 02:36:00,IM-01,PX-100,C4,O013,Night,BATCH-202506,22.1,235.51,942.0,717.3,19.93,46.05,0.165,123.0,,2.854,0.012,0,None,0
2025-03-03 02:42:00,IM-01,PX-100,C4,O013,Night,BATCH-202510,18.18,217.05,1191.5,698.3,15.37,37.97,0.081,114.8,1.144,2.9,0.158,0,None,0
2025-03-03 02:48:00,IM-05,PX-100,C3,O010,Night,BATCH-202505,19.46,233.88,1075.6,708.5,17.15,51.28,0.227,111.6,,2.349,-0.085,0,None,0
2025-03-03 02:54:00,IM-03,PX-100,C2,O015,Night,BATCH-202505,17.82,225.22,937.4,650.5,17.44,43.4,0.235,123.4,1.957,3.334,0.019,0,None,0
2025-03-03 03:00:00,IM-03,PX-300,C7,O007,Night,BATCH-202509,20.81,242.24,1014.7,565.1,19.14,45.3,0.272,133.7,2.003,2.849,-0.061,0,None,0
2025-03-03 03:06:00,IM-02,PX-100,C7,O015,Night,BATCH-202508,23.87,239.66,,708.7,16.02,35.49,0.201,125.4,1.937,2.548,0.062,0,None,0
2025-03-03 03:12:00,IM-02,PX-200,C1,O015,Night,BATCH-202511,18.04,237.8,1186.4,633.8,20.29,51.89,0.168,116.2,1.822,3.159,-0.086,1,ShortShot,2
2025-03-03 03:18:00,IM-01,PX-100,C3,O008,Night,BATCH-202508,22.51,244.13,961.4,566.6,20.97,36.85,0.222,126.2,1.614,2.137,-0.071,0,None,0
2025-03-03 03:24:00,IM-05,PX-300,C2,O010,Night,BATCH-202507,19.41,229.31,1128.1,731.1,15.53,46.98,0.222,115.7,2.026,2.75,-0.029,0,None,0
2025-03-03 03:30:00,IM-04,PX-100,C7,O011,Night,BATCH-202506,18.62,245.48,1162.0,776.0,16.77,37.89,0.262,124.9,2.381,3.218,0.025,0,None,0
2025-03-03 03:36:00,IM-03,PX-300,C1,O007,Night,BATCH-202511,20.68,240.59,999.7,647.5,16.67,39.58,0.178,136.8,1.67,2.747,-0.027,0,None,0
2025-03-03 03:42:00,IM-03,PX-100,C6,O010,Night,BATCH-202508,17.89,233.58,1027.8,,24.58,45.92,0.172,95.1,1.488,2.649,-0.026,0,None,0
2025-03-03 03:48:00,IM-03,PX-100,C6,O006,Night,BATCH-202510,19.34,241.81,967.1,655.5,16.93,46.99,0.144,129.6,1.449,2.754,-0.002,0,None,0
2025-03-03 03:54:00,IM-02,PX-100,C5,O005,Night,BATCH-202511,17.41,228.36,1033.7,627.2,22.19,36.65,0.207,101.5,1.543,2.197,-0.005,0,None,0
2025-03-03 04:00:00,IM-01,PX-100,C1,O005,Night,BATCH-202511,26.89,230.05,1047.1,612.2,14.83,47.28,0.103,134.7,1.917,3.15,0.098,0,None,0
2025-03-03 04:06:00,IM-03,PX-100,C3,O015,Night,BATCH-202507,21.11,231.35,1102.8,748.2,15.53,47.07,0.219,112.4,1.097,2.857,0.05,0,None,0
2025-03-03 04:12:00,IM-01,PX-100,C1,O008,Night,BATCH-202509,18.9,231.83,1137.2,603.2,16.28,38.15,0.209,105.4,2.0,2.805,-0.01,0,None,0
2025-03-03 04:18:00,IM-01,PX-300,C8,O001,Night,BATCH-202506,21.64,228.66,990.2,694.1,15.89,49.56,0.209,128.3,2.072,2.806,0.135,0,None,0
2025-03-03 04:24:00,IM-03,PX-100,C1,O002,Night,BATCH-202509,20.66,242.34,892.6,616.5,17.33,35.82,0.187,124.4,1.217,2.905,0.039,0,None,0
2025-03-03 04:30:00,IM-05,PX-100,C8,O001,Night,BATCH-202510,20.34,233.45,1048.3,622.4,16.23,39.56,0.257,108.0,1.504,3.129,-0.049,0,None,0
2025-03-03 04:36:00,IM-05,PX-200,C1,O013,Night,BATCH-202511,22.84,237.12,1073.5,711.8,15.95,44.53,0.224,105.0,1.875,2.882,0.025,0,None,0
2025-03-03 04:42:00,IM-01,PX-200,C8,O010,Night,BATCH-202507,23.27,231.58,1070.0,627.2,20.9,38.53,0.15,117.8,1.797,2.423,0.041,0,None,0
2025-03-03 04:48:00,IM-01,PX-100,C8,O007,Night,BATCH-202508,19.41,224.08,1023.9,625.7,21.06,43.56,0.151,105.6,2.029,3.101,-0.032,0,None,0
2025-03-03 04:54:00,IM-03,PX-200,C5,O013,Night,BATCH-202507,19.27,236.62,1060.0,718.0,20.37,43.46,0.136,107.3,1.798,3.074,-0.054,0,None,0
2025-03-03 05:00:00,IM-04,PX-100,C6,O009,Night,BATCH-202505,20.17,223.53,1171.2,745.8,19.31,41.53,0.208,121.4,2.29,2.972,0.015,0,None,0
2025-03-03 05:06:00,IM-05,PX-100,C6,O007,Night,BATCH-202509,14.09,234.59,1080.5,688.7,18.23,46.12,0.13,108.4,1.735,3.276,-0.012,0,None,0
2025-03-03 05:12:00,IM-04,PX-100,C8,O009,Night,BATCH-202507,16.45,226.79,1020.1,610.7,16.76,41.35,0.234,125.1,1.503,2.911,0.098,0,None,0
2025-03-03 05:18:00,IM-03,PX-100,C2,O004,Night,BATCH-202509,25.1,246.92,1010.0,619.4,15.62,43.42,0.246,137.9,1.475,3.289,0.054,0,None,0
2025-03-03 05:24:00,IM-01,PX-100,C1,O007,Night,BATCH-202511,25.93,240.47,1036.4,654.8,18.91,47.54,0.136,118.2,2.105,3.393,-0.029,0,None,0
2025-03-03 05:30:00,IM-01,PX-100,C8,O012,Night,BATCH-202504,20.25,235.63,1180.9,669.3,15.07,45.94,0.171,121.6,1.858,3.104,0.035,0,None,0
2025-03-03 05:36:00,IM-01,PX-100,C7,O010,Night,BATCH-202504,22.73,242.58,1035.3,590.7,15.52,45.92,,144.2,2.069,2.638,0.086,0,None,0
2025-03-03 05:42:00,IM-03,PX-200,C4,O010,Night,BATCH-202507,21.93,229.92,1048.4,693.4,20.88,37.21,0.224,105.7,2.062,2.854,-0.074,0,None,0
2025-03-03 05:48:00,IM-01,PX-200,C7,O007,Night,BATCH-202504,30.24,238.26,1011.4,655.1,22.75,44.74,0.26,134.3,1.141,3.334,-0.052,0,None,0
2025-03-03 05:54:00,IM-04,PX-200,C3,O010,Night,BATCH-202507,24.36,236.2,1137.9,547.1,18.98,38.43,,132.9,1.449,2.376,0.009,0,None,0
2025-03-03 06:00:00,IM-04,PX-200,C4,O010,Early,BATCH-202509,20.62,236.58,1206.8,594.3,20.77,36.62,0.164,130.3,1.491,2.763,0.012,0,None,0
2025-03-03 06:06:00,IM-01,PX-300,C7,O002,Early,BATCH-202511,18.13,242.63,,619.8,17.39,42.06,0.167,135.5,1.562,2.78,0.006,1,SinkMark,3
2025-03-03 06:12:00,IM-05,PX-300,C2,O002,Early,BATCH-202510,16.18,239.39,1056.6,,14.66,38.32,0.11,123.4,1.701,2.597,-0.009,0,None,0
2025-03-03 06:18:00,IM-03,PX-300,C3,O008,Early,BATCH-202510,21.61,218.79196631989902,1375.891752072482,763.4,19.53,83.0172045687761,0.156,113.0,2.198,3.206,-0.01,0,None,0
2025-03-03 06:24:00,IM-05,PX-100,C2,O014,Early,BATCH-202507,18.73,225.07,859.3,664.3,19.42,46.05,0.201,133.1,2.268,3.032,0.033,0,None,0
2025-03-03 06:30:00,IM-05,PX-100,C8,O002,Early,BATCH-202507,16.73,,1109.6,599.6,18.18,33.83,0.166,133.6,1.746,2.651,0.078,0,None,0
2025-03-03 06:36:00,IM-01,PX-200,C7,O001,Early,BATCH-202511,19.06,234.26,1060.7,663.2,17.39,38.66,0.103,133.3,1.761,3.112,-0.019,0,None,0
2025-03-03 06:42:00,IM-02,PX-100,C3,O001,Early,BATCH-202504,17.76,235.56,,628.9,20.41,35.82,0.324,120.5,1.602,2.845,0.156,0,None,0
2025-03-03 06:48:00,IM-01,PX-100,C6,O001,Early,BATCH-202506,26.06,228.22,993.1,669.5,15.54,40.31,0.193,111.4,1.88,2.588,0.127,0,None,0
2025-03-03 06:54:00,IM-04,PX-100,C6,O006,Early,BATCH-202507,23.64,249.47,1019.2,684.8,16.07,44.44,0.186,122.3,1.92,2.65,0.09,0,None,0
2025-03-03 07:00:00,IM-03,PX-300,C4,O005,Early,BATCH-202507,20.98,244.1,1017.1,722.6,15.48,41.3,0.125,131.3,2.131,3.053,0.047,0,None,0
2025-03-03 07:06:00,IM-05,PX-100,C4,O007,Early,BATCH-202505,25.44,238.61,1131.7,648.5,18.21,39.74,0.193,132.3,2.129,3.229,0.13,0,None,0
2025-03-03 07:12:00,IM-01,PX-100,C7,O015,Early,BATCH-202505,21.23,235.43,1019.7,748.3,15.28,48.24,0.172,114.8,1.043,2.73,-0.008,0,None,0
2025-03-03 07:18:00,IM-03,PX-100,C5,O003,Early,BATCH-202508,18.42,233.73,1216.6,704.5,16.29,32.02,0.086,123.8,1.796,3.091,-0.04,0,None,0
2025-03-03 07:24:00,IM-05,PX-200,C7,O005,Early,BATCH-202504,25.57,229.29,1084.5,607.6,16.24,47.96,0.126,104.3,2.334,3.454,-0.022,0,None,0
2025-03-03 07:30:00,IM-03,PX-100,C7,O002,Early,BATCH-202506,22.62,235.46,947.9,782.6,17.35,39.95,0.22,131.8,1.696,2.459,-0.05,0,None,0
2025-03-03 07:36:00,IM-01,PX-100,C8,O011,Early,BATCH-202510,17.89,236.55,1039.7,669.6,14.28,42.05,0.277,110.6,2.248,3.024,0.017,0,None,0
2025-03-03 07:42:00,IM-03,PX-300,C8,O009,Early,BATCH-202507,20.43,227.55,997.9,599.9,18.22,40.02,0.198,129.4,1.742,3.191,0.028,0,None,0
2025-03-03 07:48:00,IM-01,PX-200,C7,O009,Early,BATCH-202510,18.37,237.01,874.4,749.2,21.12,49.34,0.235,106.2,1.911,2.867,0.022,0,None,0
2025-03-03 07:54:00,IM-01,PX-200,C2,O004,Early,BATCH-202507,16.85,234.07,1178.0,774.7,18.34,36.86,0.172,132.4,1.452,3.333,0.009,0,None,0
2025-03-03 08:00:00,IM-02,PX-300,C4,O002,Early,BATCH-202504,23.78,223.55,1106.3,648.0,21.85,42.45,0.176,123.9,1.465,3.67,0.018,0,None,0
2025-03-03 08:06:00,IM-02,PX-100,C3,O010,Early,BATCH-202508,26.73,229.84,1092.7,619.8,21.33,44.77,0.235,110.6,2.104,3.02,0.114,1,Burr,4
2025-03-03 08:12:00,IM-04,PX-200,C1,O008,Early,BATCH-202508,16.8,232.52,1063.2,639.7,19.94,35.15,0.263,128.3,2.159,2.818,0.047,0,None,0
2025-03-03 08:18:00,IM-02,PX-100,C7,O004,Early,BATCH-202505,22.69,246.33,939.4,692.9,18.19,38.26,0.245,112.9,1.86,3.242,0.065,0,None,0
2025-03-03 08:24:00,IM-04,PX-200,C1,O005,Early,BATCH-202510,19.05,238.34,1011.3,726.7,18.06,41.74,0.127,129.0,1.421,3.195,0.022,0,None,0
2025-03-03 08:30:00,IM-01,PX-100,C1,O004,Early,BATCH-202504,19.54,226.99,1117.3,684.2,19.91,38.41,0.177,116.7,1.866,2.018,-0.087,0,None,0
2025-03-03 08:36:00,IM-01,PX-100,C5,O014,Early,BATCH-202508,19.22,237.92,965.9,656.1,17.02,38.73,0.194,99.3,2.291,2.899,-0.099,0,None,0
2025-03-03 08:42:00,IM-01,PX-100,C7,O002,Early,BATCH-202508,18.41,225.72,850.0,739.9,13.29,40.83,0.167,108.2,,2.762,0.135,0,None,0
2025-03-03 08:48:00,IM-01,PX-100,C4,O014,Early,BATCH-202510,21.15,241.5,1031.8,631.2,19.23,45.33,0.199,114.8,1.74,3.039,-0.022,0,None,0
2025-03-03 08:54:00,IM-02,PX-100,C2,O014,Early,BATCH-202506,18.51,232.17,1038.7,711.9,15.17,40.87,0.221,136.4,1.27,2.832,-0.027,0,None,0
2025-03-03 09:00:00,IM-03,PX-200,C2,O006,Early,BATCH-202505,21.81,234.44,1060.8,,15.59,47.26,0.23,130.8,2.145,2.87,0.025,0,None,0
2025-03-03 09:06:00,IM-05,PX-200,C7,O001,Early,BATCH-202505,20.85,242.95,1108.3,675.9,18.0,37.92,0.264,139.5,1.755,2.598,0.043,0,None,0
2025-03-03 09:12:00,IM-02,PX-100,C7,O012,Early,BATCH-202505,20.28,227.28,,643.2,17.76,36.78,0.164,139.8,2.181,3.157,0.051,0,None,0
2025-03-03 09:18:00,IM-01,PX-100,C5,O008,Early,BATCH-202509,18.28,226.62,1070.7,646.6,14.47,51.08,0.112,113.6,1.95,3.479,0.117,0,None,0
2025-03-03 09:24:00,IM-01,PX-200,C8,O011,Early,BATCH-202508,19.27,231.5,1145.6,627.4,18.41,39.45,0.198,117.7,1.542,2.603,0.1,0,None,0
2025-03-03 09:30:00,IM-04,PX-200,C3,O001,Early,BATCH-202507,23.27,241.23,928.5,730.7,20.42,36.51,0.274,115.1,1.872,2.411,-0.038,0,None,0
2025-03-03 09:36:00,IM-03,PX-100,C6,O005,Early,BATCH-202509,22.5,225.88,1090.4,606.0,15.18,34.57,0.156,111.9,2.31,2.907,0.068,0,None,0
2025-03-03 09:42:00,IM-04,PX-200,C7,O009,Early,BATCH-202511,18.07,218.01,1100.1,605.6,21.18,47.25,0.214,97.9,1.8,2.89,-0.013,0,None,0
2025-03-03 09:48:00,IM-01,PX-200,C4,O013,Early,BATCH-202508,21.3,232.29,950.8,777.3,14.1,40.88,0.215,119.8,1.49,3.31,0.002,0,None,0
2025-03-03 09:54:00,IM-01,PX-100,C4,O001,Early,BATCH-202508,23.25,238.31,929.8,708.7,23.29,41.27,0.19,104.6,1.296,2.47,-0.055,0,None,0
2025-03-03 10:00:00,IM-01,PX-100,C3,O010,Early,BATCH-202510,15.99,242.2,990.3,506.9,16.97,41.7,0.18,119.6,1.582,2.712,-0.091,0,None,0
2025-03-03 10:06:00,IM-04,PX-100,C3,O007,Early,BATCH-202511,22.63,232.22,997.1,616.1,18.36,46.98,0.134,145.4,1.709,2.148,0.009,0,None,0
2025-03-03 10:12:00,IM-01,PX-300,C4,O014,Early,BATCH-202511,19.01,232.53,1110.3,541.3,13.27,41.61,0.066,113.9,,3.381,-0.047,0,None,0
2025-03-03 10:18:00,IM-03,PX-100,C4,O007,Early,BATCH-202504,22.71,241.92,1000.8,593.0,17.84,52.97,0.124,122.3,1.46,2.988,0.066,0,None,0
2025-03-03 10:24:00,IM-03,PX-100,C1,O013,Early,BATCH-202510,18.71,223.78,981.5,461.7,18.57,43.02,0.16,130.9,2.396,2.738,-0.006,0,None,0
2025-03-03 10:30:00,IM-03,PX-300,C7,O005,Early,BATCH-202505,15.59,232.67,1001.1,641.8,17.78,47.2,0.235,123.4,,2.437,0.029,1,Burr,3
2025-03-03 10:36:00,IM-01,PX-100,C7,O004,Early,BATCH-202505,16.12,236.14,1139.5,581.5,16.59,46.04,0.175,123.5,2.669,2.469,0.093,0,None,0
2025-03-03 10:42:00,IM-03,PX-200,C7,O009,Early,BATCH-202510,21.14,237.7,1051.0,653.6,15.63,42.26,0.154,115.7,2.457,3.045,-0.079,0,None,0
2025-03-03 10:48:00,IM-01,PX-100,C2,O005,Early,BATCH-202506,21.78,231.94,1035.7,552.5,20.83,39.78,0.135,117.2,,2.512,-0.033,0,None,0
2025-03-03 10:54:00,IM-05,PX-300,C1,O013,Early,BATCH-202505,18.29,235.21,1041.2,655.0,18.08,43.92,0.213,108.5,1.276,2.936,0.021,0,None,0
2025-03-03 11:00:00,IM-01,PX-300,C8,O001,Early,BATCH-202508,22.92,,1153.4,625.1,21.85,44.72,0.248,130.2,1.834,3.615,0.029,0,None,0
2025-03-03 11:06:00,IM-01,PX-200,C1,O009,Early,BATCH-202504,16.02,231.05,990.1,740.1,16.68,39.85,0.233,99.1,1.718,2.778,0.077,1,Burr,2
2025-03-03 11:12:00,IM-02,PX-100,C2,O011,Early,BATCH-202506,20.8,237.72,1155.2,734.7,16.91,43.17,0.21,131.7,1.407,2.563,0.063,0,None,0
2025-03-03 11:18:00,IM-04,PX-100,C5,O012,Early,BATCH-202508,17.37,229.11,1066.8,697.1,20.04,47.99,0.106,103.2,1.955,3.034,0.016,0,None,0
2025-03-03 11:24:00,IM-02,PX-200,C6,O005,Early,BATCH-202508,19.04,235.35,1037.2,630.4,13.94,51.74,0.162,131.6,1.565,2.471,0.029,0,None,0
2025-03-03 11:30:00,IM-02,PX-100,C5,O009,Early,BATCH-202511,21.14,237.68,1250.1,769.1,14.97,46.27,0.277,115.8,1.603,3.502,0.031,0,None,0
2025-03-03 11:36:00,IM-01,PX-200,C5,O013,Early,BATCH-202509,18.42,232.94,965.5,556.8,20.74,50.81,0.236,105.2,1.782,3.391,-0.077,0,None,0
2025-03-03 11:42:00,IM-01,PX-200,C5,O011,Early,BATCH-202506,19.85,236.02,1021.7,565.8,15.07,39.6,0.103,127.0,1.653,2.843,0.001,0,None,0
2025-03-03 11:48:00,IM-03,PX-300,C3,O011,Early,BATCH-202509,24.02,229.22,951.4,645.0,13.45,45.59,0.177,131.1,2.581,2.586,0.026,0,None,0
2025-03-03 11:54:00,IM-01,PX-100,C8,O008,Early,BATCH-202511,19.27,233.76,1126.2,785.2,22.67,48.45,0.198,114.7,1.666,2.751,0.038,1,Burr,2
2025-03-03 12:00:00,IM-03,PX-200,C1,O013,Early,BATCH-202508,23.51,238.66,1185.1,637.9,14.52,38.4,0.142,128.6,2.008,2.797,-0.045,0,None,0
2025-03-03 12:06:00,IM-04,PX-200,C3,O012,Early,BATCH-202508,17.61,235.94,1183.6,639.0,18.46,40.25,0.065,92.6,1.905,3.034,-0.065,0,None,0
2025-03-03 12:12:00,IM-04,PX-100,C7,O010,Early,BATCH-202511,22.59,231.48,1147.9,563.5,18.17,50.25,0.185,104.2,1.978,3.264,-0.003,1,Burr,2
2025-03-03 12:18:00,IM-01,PX-300,C3,O007,Early,BATCH-202509,25.32,,1034.2,706.8,10.97,38.05,0.141,135.5,2.005,2.537,0.129,1,Burr,2
2025-03-03 12:24:00,IM-02,PX-100,C2,O013,Early,BATCH-202511,13.59,239.29,1020.8,707.2,17.33,36.4,0.141,117.3,2.163,3.254,-0.038,0,None,0
2025-03-03 12:30:00,IM-05,PX-200,C5,O011,Early,BATCH-202504,18.61,222.7,916.3,697.3,19.12,49.31,0.162,97.7,1.948,3.116,0.081,0,None,0
2025-03-03 12:36:00,IM-04,PX-300,C4,O012,Early,BATCH-202504,22.73,241.95,1212.9,612.2,18.89,47.82,,111.6,1.933,2.722,0.106,0,None,0
2025-03-03 12:42:00,IM-01,PX-100,C5,O006,Early,BATCH-202509,20.39,232.98,1087.5,607.6,20.26,44.38,0.18,108.9,1.875,2.52,0.014,0,None,0
2025-03-03 12:48:00,IM-03,PX-100,C1,O009,Early,BATCH-202504,22.11,237.55,1010.6,,17.03,42.23,0.136,118.0,1.806,2.941,-0.03,0,None,0
2025-03-03 12:54:00,IM-05,PX-100,C8,O015,Early,BATCH-202505,19.19,242.18,1156.2,655.0,19.78,40.47,0.169,115.6,1.536,2.529,0.042,0,None,0
2025-03-03 13:00:00,IM-02,PX-200,C3,O014,Early,BATCH-202506,21.26,226.77,972.2,585.2,16.28,43.71,0.092,122.1,1.834,3.258,0.023,0,None,0
2025-03-03 13:06:00,IM-04,PX-200,C1,O012,Early,BATCH-202504,20.53,230.74,1082.5,579.4,14.47,49.55,0.196,119.2,1.94,2.507,-0.041,0,None,0
2025-03-03 13:12:00,IM-02,PX-100,C3,O004,Early,BATCH-202508,24.5,233.27,1036.2,624.6,14.76,43.52,0.05,136.3,1.996,3.092,-0.028,0,None,0
2025-03-03 13:18:00,IM-01,PX-200,C3,O015,Early,BATCH-202505,21.76,230.3,1101.1,620.7,14.34,52.19,0.166,125.1,1.918,2.872,0.038,0,None,0
2025-03-03 13:24:00,IM-01,PX-300,C3,O015,Early,BATCH-202506,22.01,245.41,1044.9,617.7,20.52,38.4,0.226,125.5,1.774,2.704,0.067,0,None,0
2025-03-03 13:30:00,IM-01,PX-300,C4,O005,Early,BATCH-202504,19.76,229.86,933.9,678.0,14.21,42.36,0.127,134.0,1.836,2.864,-0.008,0,None,0
2025-03-03 13:36:00,IM-01,PX-200,C7,O012,Early,BATCH-202504,19.54,231.67,1056.0,654.7,18.69,40.77,0.216,115.3,1.662,3.278,0.007,0,None,0
2025-03-03 13:42:00,IM-04,PX-100,C5,O001,Early,BATCH-202506,19.7,236.23,1133.9,632.7,17.34,37.56,0.238,104.9,1.965,2.483,0.051,0,None,0
2025-03-03 13:48:00,IM-03,PX-300,C3,O007,Early,BATCH-202504,22.18,227.79,1047.7,661.0,17.74,41.76,0.05,134.5,1.778,2.756,0.001,0,None,0
2025-03-03 13:54:00,IM-04,PX-100,C2,O006,Early,BATCH-202509,19.74,232.63,1112.0,590.5,21.41,44.33,0.172,121.6,1.919,2.637,-0.007,0,None,0
2025-03-03 14:00:00,IM-03,PX-200,C6,O013,Late,BATCH-202506,21.87,236.9,966.4,656.3,16.9,44.81,0.05,121.7,2.206,2.886,-0.034,0,None,0
2025-03-03 14:06:00,IM-02,PX-200,C6,O011,Late,BATCH-202506,27.23,233.0,1047.9,659.0,19.53,52.22,0.174,112.4,1.608,2.66,-0.035,0,None,0
2025-03-03 14:12:00,IM-01,PX-100,C3,O007,Late,BATCH-202511,23.61,234.44,1000.0,559.8,18.09,44.54,0.18,112.6,2.065,2.281,0.171,0,None,0
2025-03-03 14:18:00,IM-05,PX-100,C5,O001,Late,BATCH-202508,20.02,231.82,1109.8,709.7,17.62,47.63,0.056,130.2,1.868,2.531,-0.001,0,None,0
2025-03-03 14:24:00,IM-03,PX-100,C5,O013,Late,BATCH-202510,24.6,225.91,1052.5,597.1,23.75,42.75,0.276,131.8,2.564,3.473,0.093,0,None,0
2025-03-03 14:30:00,IM-02,PX-100,C7,O007,Late,BATCH-202506,19.78,236.93,1105.2,655.4,14.4,50.0,0.194,129.4,1.781,2.986,0.112,0,None,0
2025-03-03 14:36:00,IM-05,PX-100,C7,O013,Late,BATCH-202510,14.89,245.53,1137.0,719.9,21.22,53.25,0.138,129.5,2.1,2.974,0.0,0,None,0
2025-03-03 14:42:00,IM-02,PX-300,C4,O007,Late,BATCH-202507,17.98,235.11,1105.3,705.5,19.64,44.84,0.253,126.8,1.862,2.801,0.033,0,None,0
2025-03-03 14:48:00,IM-04,PX-100,C3,O008,Late,BATCH-202504,15.39,236.35,1071.8,652.1,16.8,37.99,0.09,121.6,1.371,2.882,0.018,0,None,0
2025-03-03 14:54:00,IM-04,PX-100,C2,O002,Late,BATCH-202510,19.95,239.16,970.1,628.3,22.07,39.99,0.119,117.9,1.675,2.75,-0.085,0,None,0
2025-03-03 15:00:00,IM-01,PX-100,C4,O001,Late,BATCH-202508,21.06,227.38,1049.8,706.9,13.38,43.72,0.065,134.5,2.165,3.084,-0.082,0,None,0
2025-03-03 15:06:00,IM-01,PX-100,C4,O012,Late,BATCH-202510,26.03,245.22,1007.4,690.5,16.7,44.51,0.27,115.5,1.706,2.935,0.014,0,None,0
2025-03-03 15:12:00,IM-05,PX-100,C3,O001,Late,BATCH-202505,21.98,236.21,1022.5,612.9,14.98,45.6,0.197,124.4,1.08,2.49,-0.014,0,None,0
2025-03-03 15:18:00,IM-02,PX-100,C3,O008,Late,BATCH-202510,20.34,244.79,1020.0,602.3,19.03,44.53,0.213,110.4,1.846,2.989,0.125,0,None,0
2025-03-03 15:24:00,IM-01,PX-100,C4,O007,Late,BATCH-202510,23.49,230.6,971.6,525.7,15.22,42.49,0.195,112.1,1.475,2.039,-0.003,0,None,0
2025-03-03 15:30:00,IM-02,PX-100,C4,O009,Late,BATCH-202507,14.37,245.91,893.4,659.2,19.08,39.6,0.209,117.2,1.904,3.045,0.129,0,None,0
2025-03-03 15:36:00,IM-03,PX-100,C8,O002,Late,BATCH-202506,21.71,239.65,996.5,645.0,17.53,44.27,0.184,110.4,2.401,2.407,-0.017,0,None,0
2025-03-03 15:42:00,IM-04,PX-200,C4,O015,Late,BATCH-202505,23.31,238.32,1065.5,,16.8,50.81,0.194,129.6,2.127,2.866,0.126,1,ShortShot,3
2025-03-03 15:48:00,IM-05,PX-100,C8,O004,Late,BATCH-202510,16.56,236.4,942.1,671.5,18.97,47.05,0.185,103.8,2.396,2.482,0.042,0,None,0
2025-03-03 15:54:00,IM-05,PX-100,C1,O008,Late,BATCH-202505,24.43,233.51,1051.3,730.1,17.33,44.87,0.15,121.2,1.661,2.901,0.045,0,None,0
2025-03-03 16:00:00,IM-05,PX-300,C4,O006,Late,BATCH-202505,22.02,242.2,1202.0,608.2,15.28,47.1,0.178,121.6,,3.102,-0.019,0,None,0
2025-03-03 16:06:00,IM-01,PX-200,C8,O002,Late,BATCH-202505,19.75,235.84,1131.8,718.3,25.0,40.8,0.194,98.3,1.493,3.426,0.046,0,None,0
2025-03-03 16:12:00,IM-04,PX-100,C5,O010,Late,BATCH-202511,22.9,223.2,1181.5,618.3,16.78,40.18,0.186,114.7,1.619,2.361,0.113,0,None,0
2025-03-03 16:18:00,IM-01,PX-100,C6,O002,Late,BATCH-202508,27.81,228.3,1081.3,696.7,12.46,39.1,0.106,123.1,1.534,3.241,0.003,0,None,0
2025-03-03 16:24:00,IM-01,PX-200,C2,O007,Late,BATCH-202508,21.55,233.88,1143.4,562.5,15.89,41.9,0.113,125.1,1.401,2.946,-0.009,0,None,0
2025-03-03 16:30:00,IM-04,PX-200,C2,O009,Late,BATCH-202505,21.74,236.86,992.1,,14.83,40.57,0.234,117.5,2.337,2.742,-0.003,0,None,0
2025-03-03 16:36:00,IM-02,PX-100,C6,O008,Late,BATCH-202507,19.62,234.66,998.5,530.9,20.07,47.91,0.165,128.1,1.126,3.166,0.109,0,None,0
